normal,/data/all/data/qooxdoo/qooxdoo,0.52,18,115,22-04-2022_09-38-21,t5-small,/scratch/arminz/tmp/fts_/data/all/data/qooxdoo/qooxdoo_0_1,repo-based-included
normal,all,0.43,32,1746,22-04-2022_09-39-37,t5-small,/scratch/arminz/tmp/fts_/data/all/data/qooxdoo/qooxdoo_0_1,source-test
normal,/data/all/data/elastic/kibana,0.43,17,51,22-04-2022_09-51-30,t5-small,/scratch/arminz/tmp/fts_/data/all/data/elastic/kibana_0_1,repo-based-included
normal,all,0.43,32,1746,22-04-2022_09-52-26,t5-small,/scratch/arminz/tmp/fts_/data/all/data/elastic/kibana_0_1,source-test
normal,/data/all/data/emberjs/ember.js,0.51,11,47,22-04-2022_10-04-23,t5-small,/scratch/arminz/tmp/fts_/data/all/data/emberjs/ember.js_0_1,repo-based-included
normal,all,0.43,32,1746,22-04-2022_10-05-13,t5-small,/scratch/arminz/tmp/fts_/data/all/data/emberjs/ember.js_0_1,source-test
normal,/data/all/data/zloirock/core-js,0.10,8,41,22-04-2022_10-17-01,t5-small,/scratch/arminz/tmp/fts_/data/all/data/zloirock/core-js_0_1,repo-based-included
normal,all,0.44,32,1746,22-04-2022_10-17-47,t5-small,/scratch/arminz/tmp/fts_/data/all/data/zloirock/core-js_0_1,source-test
normal,/data/all/data/Encapsule-Annex/onm,1.00,1,39,22-04-2022_10-29-29,t5-small,/scratch/arminz/tmp/fts_/data/all/data/Encapsule-Annex/onm_0_1,repo-based-included
normal,all,0.44,32,1746,22-04-2022_10-30-13,t5-small,/scratch/arminz/tmp/fts_/data/all/data/Encapsule-Annex/onm_0_1,source-test
normal,/data/all/data/sequelize/sequelize,0.38,12,40,22-04-2022_10-42-15,t5-small,/scratch/arminz/tmp/fts_/data/all/data/sequelize/sequelize_0_1,repo-based-included
normal,all,0.42,32,1746,22-04-2022_10-43-05,t5-small,/scratch/arminz/tmp/fts_/data/all/data/sequelize/sequelize_0_1,source-test
normal,/data/all/data/dcos/dcos-ui,0.86,9,37,22-04-2022_10-54-54,t5-small,/scratch/arminz/tmp/fts_/data/all/data/dcos/dcos-ui_0_1,repo-based-included
normal,all,0.43,32,1746,22-04-2022_10-55-37,t5-small,/scratch/arminz/tmp/fts_/data/all/data/dcos/dcos-ui_0_1,source-test
normal,/data/all/data/LivelyKernel/LivelyKernel,0.61,12,36,22-04-2022_11-09-34,t5-small,/scratch/arminz/tmp/fts_/data/all/data/LivelyKernel/LivelyKernel_0_1,repo-based-included
normal,all,0.43,32,1746,22-04-2022_11-10-33,t5-small,/scratch/arminz/tmp/fts_/data/all/data/LivelyKernel/LivelyKernel_0_1,source-test
normal,/data/all/data/svgdotjs/svg.js,0.10,5,31,22-04-2022_11-22-55,t5-small,/scratch/arminz/tmp/fts_/data/all/data/svgdotjs/svg.js_0_1,repo-based-included
normal,all,0.44,32,1746,22-04-2022_11-23-43,t5-small,/scratch/arminz/tmp/fts_/data/all/data/svgdotjs/svg.js_0_1,source-test
normal,/data/all/data/foam-framework/foam,0.33,13,33,22-04-2022_11-36-19,t5-small,/scratch/arminz/tmp/fts_/data/all/data/foam-framework/foam_0_1,repo-based-included
normal,all,0.43,32,1746,22-04-2022_11-37-09,t5-small,/scratch/arminz/tmp/fts_/data/all/data/foam-framework/foam_0_1,source-test
